business_id,business_name,business_age_years,industry,location_tier,num_employees,gst_filing_rate,avg_monthly_revenue,revenue_growth_6m,cash_flow_volatility,upi_txn_volume_monthly,vendor_payment_delay_days,utility_payment_ontime_rate,bank_balance_avg,loan_amount,loan_tenure_months,interest_rate,previous_loans_count,previous_default_count,default
356afe63,Choudhry Ltd,14,Manufacturing,Tier1,8,0.5436623225761781,512720.6585868032,-0.33496154027880676,0.24414550650337485,3021,81,0.8410217899745149,1019689.5165326606,3590708,36,15.567300647966604,4,1,0
1cb0c65c,Dasgupta Ltd,10,Food,Tier3,177,0.45810352713551916,257279.75991741286,0.0928905691681986,0.5502526400234438,1499,58,0.6133653619771714,311841.9326662676,1573003,48,16.62967665452441,1,1,0
b0b64fb2,"Pandit, Vasa and Sem",17,Technology,Tier3,152,0.8032368707276476,2545023.656461133,0.5927512732519512,0.8658355374465898,609,65,0.4562156927192771,94549.1498724287,667792,24,12.540802082327051,3,1,0
86743edf,Salvi Ltd,10,Retail,Tier1,161,0.643063483850053,345328.0054864942,-0.012597279405736739,0.11513115117956929,482,21,0.8002278498290373,1010148.332471556,887482,24,17.654038382888288,3,1,0
1b424c4e,Bedi-Bali,7,Manufacturing,Tier2,19,0.8257493351936074,1992824.5161094393,0.19388123721447215,0.5939514609898199,4710,34,0.8371404665391011,1472909.0760882283,3787614,24,18.76215350622149,1,2,0
b369a590,"Sachdeva, Bahri and Saraf",16,Construction,Tier1,2,0.6607068063420118,4489051.678502711,-0.293363236571183,0.742823125683822,146,30,0.47347547973307663,362713.1268759092,988035,24,21.006157852078335,2,0,0
c71d40a5,Babu Inc,1,Manufacturing,Tier1,55,0.360539109506147,1245341.0292269932,-0.2588195012634331,0.1538618626612122,4660,89,0.7298418110777547,1385726.4593525755,645635,12,17.644805051275466,4,1,1
8bec703e,"Bahri, Agrawal and Garg",17,Technology,Tier1,139,0.8147573548127687,3544580.0868682708,0.4746814531539625,0.15509272164081161,2103,77,0.9922527904322922,1097302.7903866738,953049,48,20.219097436688628,3,2,0
0a87f7d4,Sidhu-Dar,9,Food,Tier2,17,0.8832604847914638,1546708.692330831,-0.09965537174838857,0.3795151970026292,2575,47,0.5957452614994821,722114.3869255591,448655,36,11.125472552484363,1,2,0
d40a4a2e,"Upadhyay, Sodhi and Ramachandran",6,Retail,Tier1,170,0.9324718581389548,272354.2734485712,-0.09454872664540703,0.29649305619474514,4031,52,0.5811370134597182,1332216.687488054,2367887,48,10.376471768819005,0,1,0
cd5e0391,Anne-Buch,19,Construction,Tier2,61,0.7003943617146957,2805618.3779810313,-0.012787003997671853,0.22848274300432075,1291,74,0.9419812996557786,392033.7873918098,2540990,12,11.284436901251159,0,1,1
2515bef3,Nagar LLC,13,Retail,Tier1,131,0.8275097512996465,4182524.7781569213,0.5664786729045225,0.2288247562502107,4809,31,0.4704496267990334,919293.3286934082,3166977,60,21.617109388173443,1,1,0
1f422e7f,Chaudhry Group,3,Construction,Tier1,86,0.8264310358178388,2076868.819295966,-0.3156095039631236,0.16760212918235226,1214,84,0.9601165020251402,1103116.9133141509,2543321,24,17.120323232026976,2,1,0
df3e1433,"Kunda, Biswas and Pandey",7,Retail,Tier1,35,0.40902483185926103,3105604.440967531,0.4187641025513349,0.5997686117737572,812,86,0.8676922361640936,922804.125128458,4098224,60,15.557386088709865,0,2,0
e1de15cc,Barad-Savant,9,Food,Tier3,103,0.41495448122169953,4505116.808405743,-0.05844212353401357,0.6693130432256783,2133,87,0.6345042453597519,801027.7399457655,1692017,24,20.31347106859191,2,2,1
9ed811ae,Prakash and Sons,5,Construction,Tier3,66,0.3496198540663883,3958987.8380480893,0.44946802598547486,0.6826426041911401,3810,11,0.45012857221129104,1484418.142740791,1484660,36,10.423207690671124,1,0,1
accf3bfb,Jhaveri-Nagar,10,Services,Tier3,1,0.523939544598211,1009688.1769944556,0.5917556495045424,0.5291185785247455,4509,61,0.41150472475227073,1315640.9233794762,4541183,24,8.59622343781316,1,0,1
c7d5df18,Anand-Mann,17,Retail,Tier2,135,0.6314560114187451,3680250.598856779,-0.05133258978825217,0.90761564269901,978,2,0.6254987178626685,1282529.5498692198,2971368,24,13.31995455303881,4,2,0
e6be299f,"Dey, Bobal and Handa",12,Retail,Tier2,148,0.9985284969279518,2534370.4745427524,-0.2706436337876448,0.8424794998310592,2943,5,0.8232121506861068,1784683.2833779887,4970474,60,12.357862177776417,1,0,0
0205d654,Hayer Ltd,16,Manufacturing,Tier2,171,0.6016953394477187,3742535.6990361195,-0.25562450201707176,0.911868028399652,90,11,0.6925175280813413,1987066.3081360473,3282640,60,13.263627861407173,2,2,0
31fbbee8,"Kapadia, Bains and Bora",3,Construction,Tier1,119,0.8083698119551597,2497851.97508498,0.35874089094918593,0.3999159303144601,1801,52,0.843191135686354,1138737.0211082133,873341,60,23.59032488046082,3,1,1
38c4e663,Chandran-Batra,9,Technology,Tier3,134,0.7853779183907742,683392.9123360991,-0.2550784476618635,0.8400048439595221,1312,19,0.8023425092356657,703053.0766124728,4462744,12,17.300059013339453,0,2,1
e0a73980,Chhabra PLC,15,Services,Tier2,55,0.4431373651754057,2871051.761111734,-0.13957843146536342,0.7365872294661954,464,5,0.7437443136210198,1559961.9448718112,1765563,24,17.631234522281794,0,1,1
ffde4a92,"Amble, Patla and Khatri",5,Food,Tier2,100,0.3409550060146055,2486063.2623668327,-0.19560165633792026,0.35597561273061173,2513,83,0.9804994484349127,292777.13493783725,1247559,60,18.662873960842028,4,1,0
087bcb00,Raghavan PLC,13,Manufacturing,Tier2,21,0.6822047260735111,2613712.5815251367,-0.0443214359690175,0.14593393265379737,1149,13,0.8370306606120821,1030689.2503779166,908996,12,14.664744715238028,3,2,0
e6be4e20,Chanda Ltd,14,Services,Tier2,51,0.7902139146201332,4400567.1455470575,-0.32563342485031255,0.6643591249071269,3893,55,0.9487680695088653,1053771.8790897327,2011529,36,23.67412670450696,2,2,1
0eec3aa7,Sanghvi PLC,15,Construction,Tier3,174,0.9987762531303792,4479443.381195945,0.456742482407258,0.17280709170969233,4669,40,0.5452963385920171,1967101.0563840086,1753742,36,23.585552030860562,2,1,1
9a9950ac,Kala-Zachariah,16,Services,Tier2,163,0.5510277365968195,2295008.678490306,0.4601463118009935,0.31439822630100084,3265,48,0.8281837760663207,1982103.5618235618,3138952,24,20.42330234848033,4,0,1
f0413f97,"Dubey, Kata and Dara",13,Retail,Tier2,100,0.9274551934567676,2305873.6043364373,0.012932898482689748,0.5003281187994085,4650,64,0.7586817180490957,1600436.1351789644,4468879,60,11.781228603444323,1,2,0
cc75f7dd,Rao and Sons,17,Retail,Tier2,8,0.5673527191084304,2600175.446419449,0.21208756902347525,0.6618942816336257,1414,83,0.9545776581033119,951301.2186933038,3370857,24,22.14305085305206,3,1,0
5c0d3701,"Balasubramanian, Vora and Wagle",8,Manufacturing,Tier3,68,0.782588195901359,2621966.9277545717,0.24195157090430464,0.8836048914775744,4271,85,0.706271810574624,1098979.3220498192,2960939,24,10.064258195309447,0,0,1
b5810fc6,"Sheth, Gera and Gulati",2,Construction,Tier2,107,0.7187770513619364,4754416.363686607,0.34925811534592877,0.5839160403640969,1358,30,0.567784827417491,646285.8467216645,957198,24,18.263369795557843,3,0,0
c80646d4,Hari and Sons,5,Construction,Tier2,144,0.3370851553118178,3264532.3135185926,0.12069008754405108,0.6542717897048853,4135,27,0.6309033762271251,1661392.95031885,2966522,12,15.586834694192945,4,1,1
855c314b,Khare-Setty,6,Services,Tier1,67,0.3548718988791809,1423412.1246953225,0.11033604544168596,0.3290124651358802,1229,11,0.5312978832557567,1495626.925733055,681113,24,9.107842932435185,1,2,0
9accc162,Mital LLC,12,Manufacturing,Tier3,199,0.3145348628071227,2681107.14492225,0.23130377732821084,0.668563354785685,1196,15,0.531983799632912,1545136.3227700049,3313874,36,22.510558658639088,3,0,1
7ae94c85,Goswami-Wadhwa,18,Construction,Tier1,192,0.5595838592157927,3154756.735394515,0.3030483956698775,0.444011108657067,1537,34,0.6822529516159965,285965.9129286529,463653,60,23.39693909008574,1,0,1
817032f5,"Baria, Lad and Sampath",1,Technology,Tier2,2,0.8220607341362074,3216870.0190191246,-0.05330962297074826,0.8212380645953964,1921,43,0.9355413011757827,803281.6029075787,3812907,48,22.564615295067345,3,0,0
5e89192e,Gole Group,17,Technology,Tier3,1,0.42092877579350585,2947008.4198790044,-0.06962952673118494,0.4032054625113269,3322,67,0.5151216057167536,1079329.8639396692,920504,48,11.483235374520483,0,1,1
34a51ee5,Agrawal-Prabhakar,11,Retail,Tier3,186,0.724097077868727,929793.9653766099,-0.13028159590409083,0.47144481949090117,1252,9,0.5727220072744693,258069.35762700991,1924281,48,13.661219469736027,2,0,1
aac68fd5,Modi Group,10,Services,Tier2,1,0.5021794460217546,216286.28594356202,0.14884655531274849,0.43932898121923203,2622,2,0.9117928768309231,743559.8225033499,2125687,60,23.313860630685113,3,0,1
95fd2a32,Rama-Menon,19,Food,Tier3,102,0.8578948367853505,1722323.1092159294,-0.03984431044422765,0.7800105508766465,4637,30,0.6035537665363092,183990.71960427891,4690159,24,10.149571133349841,2,1,0
d0518ef3,"Kala, Prasad and Lad",14,Retail,Tier1,115,0.8588773043020936,2166234.665073255,0.14031326770763186,0.9083292773107148,2030,51,0.9774480411938284,1918094.0422771121,4944451,60,17.541223524581646,2,0,0
c301adf5,More-Patla,10,Manufacturing,Tier3,135,0.8427901604764965,355930.9859016287,0.005984765826921534,0.34454867088494656,3516,64,0.5613521658781248,1505014.0258562881,4620157,60,16.02559852700618,2,1,1
b1df5bc4,Garg-Chakrabarti,15,Construction,Tier2,88,0.6673834596609637,4084088.3231982384,0.43673418255266083,0.47752511068586906,4644,4,0.6652860530191467,1245288.760759676,2911440,12,10.854428771248958,4,0,0
6b06e473,Rajan-Luthra,19,Retail,Tier2,197,0.49919669705589614,1753183.3156758551,-0.3268697602545393,0.6853336400239121,3697,4,0.4573659635156445,417664.3027186255,4551701,60,22.241951138081724,0,1,1
7b8fe421,Sethi LLC,4,Food,Tier3,92,0.8666108307150442,4572482.093583598,0.1722105936046746,0.8558434598312579,4845,65,0.995305477179161,674913.599983174,1707227,12,10.579393661118685,2,1,1
62656c8f,Tella-Bala,2,Food,Tier3,18,0.4302703933574691,814330.0338192126,0.1756237505871977,0.49433062716141857,4633,14,0.9340852269253717,297524.95480758604,4762001,36,17.686957892703205,0,2,0
4ecc2a12,Radhakrishnan Ltd,9,Technology,Tier1,88,0.5028317214200592,331828.03683970147,-0.01628268946130018,0.14800415740405454,3488,64,0.8905373517256748,1076878.0576523987,993373,12,13.43180367631713,3,2,1
8e7adc99,"Kapoor, Walla and Wable",10,Manufacturing,Tier3,160,0.42876339431243515,2437464.7167122927,0.021020894563143155,0.3818042451511894,3328,20,0.4944054823365644,1642826.8196783876,812210,48,14.978707672742669,0,1,1
d4c7b409,"Peri, Sharma and Pall",11,Retail,Tier1,173,0.7719471122713533,986190.2172872479,0.40013136088292856,0.5453256968961017,1943,70,0.9816148347087482,47882.67816272513,1644586,12,11.776074020550274,1,1,1
7b2414b5,"Krishnamurthy, Pau and Sekhon",14,Services,Tier3,33,0.7803652196810726,4690126.414110413,-0.11932628973966519,0.42577214536942926,1020,10,0.9574907714079546,215584.2526977165,4746863,36,18.182370513681597,2,0,0
a67d8d83,Dass and Sons,7,Retail,Tier2,73,0.7567569949507271,101001.82234600783,0.47140379142616284,0.21790015410926306,2588,89,0.6614028651985115,466406.05014281574,3836194,60,23.82450101634771,3,0,0
ae3774ee,Venkataraman-Bail,15,Technology,Tier1,177,0.5909210268052674,2092467.391542223,0.4963433041346933,0.08329054580889575,932,41,0.8089822178208441,1430992.8188865848,2873119,48,21.41991801395076,2,2,1
2a12a395,"Gaba, Buch and Palla",19,Food,Tier2,161,0.3701197050410032,4637401.468158583,0.25061930440219593,0.6686677994719055,1516,65,0.9954750566152282,1789019.879151001,3656970,12,19.08969077693729,2,0,0
6767d467,"Thaker, Iyer and Sankaran",15,Manufacturing,Tier2,199,0.9378187091605148,1952870.1233123534,0.3728577137080984,0.9434634716994282,1742,60,0.6458471316997492,1508494.5501812384,2473060,24,20.223909849907628,3,1,0
b3337d3b,Sarna-Mishra,8,Manufacturing,Tier2,196,0.6554116748085667,510890.9389722807,0.21294752835448838,0.8772859705069553,3043,59,0.4678274134324498,1054645.6248400803,882004,60,21.508943512945223,3,1,1
4cb310d3,Brar Group,11,Services,Tier1,28,0.584880536437764,1549329.9671658461,0.1252591137465916,0.6649438197747322,1726,13,0.9206674208913981,219173.6045873983,4948523,48,15.824479973457244,4,1,0
81ea0199,Hari Inc,9,Manufacturing,Tier1,87,0.7121774252738052,2515151.4494804456,0.5666777542502296,0.8073768276647862,2771,4,0.6858910710654981,1512279.604969409,4082380,48,17.289185189530464,4,0,0
cc8076a6,Saran-Oommen,15,Technology,Tier3,53,0.43495330507337404,966500.8523494988,-0.11734503577253586,0.28015485662047385,4707,30,0.9921816730355612,220223.08334402123,1978072,12,22.379982707443254,4,0,0
a927293e,Ravel-Nadig,1,Technology,Tier1,44,0.39278414537341205,2359480.440459146,-0.2458490533568879,0.6101909924706017,3424,47,0.7305357162428845,701902.8116278916,1906721,60,19.287183678557096,0,1,1
a513db11,Verma-Dayal,1,Technology,Tier2,80,0.5838676550205605,4189898.8191398955,-0.11251463685748475,0.1045437938590689,2830,31,0.41768656215352146,622903.1078822947,2676228,60,10.60835968351167,1,0,0
97a08682,"Sodhi, Bassi and Krish",19,Manufacturing,Tier2,183,0.45905448586993736,4369458.952473234,0.2146256083794451,0.686465534581212,4426,56,0.6950361781626282,724854.6921492971,1006422,24,20.58280428818736,1,1,1
afbcd739,Sen Ltd,3,Manufacturing,Tier1,138,0.47100320617601515,293840.636818124,-0.21481656189885634,0.9228851051218417,2739,33,0.8308372775973762,665762.7963673802,1088946,24,8.851947911746441,0,1,1
9e20f66c,Thakur-Sastry,10,Technology,Tier2,14,0.9247580414449705,846471.6223602388,0.5088140432263141,0.8247175764960731,223,73,0.4156180169218478,1540667.6362662532,375772,48,21.63666839602677,4,1,1
849e726a,Karan-Verma,8,Manufacturing,Tier2,103,0.6715314240300774,1412686.1720456807,0.011024400665392675,0.5309967872944736,526,26,0.6480692286174572,351730.2305838202,1535031,48,20.718639495407835,1,1,0
ec7516cd,"Memon, Desai and Dasgupta",15,Manufacturing,Tier2,36,0.6384283450263457,2994585.961893629,0.44996287829184356,0.759866197381499,409,81,0.49333612027094575,1693233.6397136438,233636,36,21.376562775341213,4,2,1
cc4a5ebf,Nagar LLC,10,Food,Tier2,34,0.7826357156100181,1836924.0560227123,-0.1507634554711833,0.8995089289533481,584,4,0.7858580926128151,1717937.8924806975,1066297,48,8.865684463464461,3,0,0
1682fbc3,Balakrishnan Inc,1,Retail,Tier2,88,0.9660836795737178,4228002.521558073,-0.08683164491725248,0.24441582014529384,4890,16,0.9744075092668247,986942.3874171947,4420731,24,23.57295692889626,0,1,0
0592c669,Chander PLC,18,Construction,Tier2,146,0.3785389951293948,3597525.7480005412,-0.34077660282750344,0.7639326616796402,1859,74,0.7747509427331758,221236.00949362217,675394,12,18.019046429864,4,1,0
2f28016e,Cheema Ltd,2,Manufacturing,Tier3,16,0.8834741969764801,547257.3144118655,-0.14223230781442608,0.29286226217196804,4426,68,0.8169266238315335,1155060.405641128,299698,36,20.9007500943474,0,1,1
9cf311f4,"Seth, Kapadia and Seth",19,Construction,Tier1,165,0.7088134259074921,3141559.6374348514,0.09031381896330137,0.8392526797456997,3702,55,0.6379377402553656,1643653.4298803576,2618994,48,17.28166610225113,2,0,1
8a0656e2,Solanki Ltd,13,Construction,Tier3,41,0.40231574766828604,609412.4954675433,0.5461369177232422,0.13851905512113094,1840,37,0.7378845213711498,586052.3032564599,625802,24,13.766114400708979,0,0,0
89adad77,Balasubramanian-Jain,1,Food,Tier2,25,0.5080045230822942,1312426.5647004773,-0.011097026108501828,0.2103965769828573,162,53,0.7263146258115158,1677117.3741510126,3422795,36,13.09029969428973,0,2,0
3fad2f94,Bhagat-Manda,2,Manufacturing,Tier3,126,0.6376529915253176,930459.6359944289,0.23974387948334586,0.6985548171246215,3180,47,0.8557638071607664,1357068.5169022097,3829875,12,9.583976341494438,4,2,1
15953d66,Roy PLC,16,Technology,Tier2,8,0.783824001204196,906656.6485434895,0.02771011746878793,0.2072997534769241,1626,84,0.9141469882121771,1974620.4170782426,1601579,12,16.908981620688323,0,1,1
49ce4d76,Saraf LLC,15,Construction,Tier2,112,0.46982491186741654,3101157.847645453,-0.3532081492320588,0.1922488717127399,3682,87,0.7977315665698599,1651175.6133424444,3221570,24,10.725631905749708,2,2,1
5d21dc27,"Dugar, Krishna and Nazareth",13,Manufacturing,Tier3,94,0.674415170827313,2839844.3666430996,0.10353262589670265,0.5499201896589848,810,79,0.9878852811544276,410985.9235450396,2868729,60,17.29651946144702,3,0,1
214afe75,"Chowdhury, Sodhi and Sibal",16,Services,Tier1,84,0.7792701391911032,921339.3562992481,-0.33408635329607916,0.8014885139381637,1310,48,0.8969730355146998,903518.0786189423,2781785,24,18.186201440213512,1,1,1
acaa214d,Narasimhan Group,17,Technology,Tier1,146,0.6141185255932543,4951355.386821237,0.48369992459753597,0.2916206827471661,2199,40,0.47478804935015506,215981.84495719036,1121300,24,15.352250818517597,3,0,0
792612e2,Choudhary Ltd,7,Services,Tier1,68,0.904118172784123,2138091.8252230543,0.35303696195091394,0.8070243644349365,518,21,0.7044852390317027,148644.42795831626,4497927,24,10.92303502487135,0,2,1
b48d24de,"Chaudhary, Bedi and Sethi",17,Services,Tier3,176,0.908621371988283,530493.1743669363,-0.02134852874763382,0.7771580568913772,508,56,0.9419416472162621,1415047.9393336321,940856,60,15.206964338841816,2,1,1
1b3b2469,"Bobal, Loyal and Deshmukh",7,Construction,Tier2,198,0.629483852348312,646816.6339278199,0.24021866619128973,0.571194860863402,4513,65,0.9663609212387283,1826734.2915002808,442764,48,22.11941560082787,2,1,0
9c79c8aa,"Mane, Bail and Bhasin",13,Services,Tier2,67,0.9810479972862296,2940273.882946644,-0.2879718446866679,0.6319064783185431,2644,18,0.6281235630594388,1947415.2781837513,545141,48,15.59974078701066,3,1,0
6a85f040,"Goswami, Sekhon and Narula",5,Food,Tier3,146,0.35290956468381307,4896393.54674819,0.3025549869626508,0.08639706795071739,770,1,0.8354224369099148,548228.0449154442,1318188,12,13.812306601227762,4,0,0
a5ae8b38,Kashyap-Babu,17,Food,Tier2,111,0.30235366482605563,2881157.9530150294,0.42273240899146947,0.3804220024733419,241,74,0.646327290185427,411524.97030005784,3593006,48,18.261341353313426,1,0,0
e4e595fc,Venkatesh Ltd,3,Construction,Tier3,18,0.5664677846627433,4747755.309252354,0.4217456485382345,0.2870554380065173,4496,32,0.47419583330765913,1124837.5752518477,4568246,24,18.092365120056805,0,2,1
c2b06282,"Narain, Guha and Bains",7,Manufacturing,Tier2,56,0.7207679429607565,2248457.6112522325,-0.11572245230934419,0.18500347465472516,2009,72,0.9307667829534509,409711.5454295144,3598252,48,9.90455572070321,0,0,1
759dbecd,Kunda-Chandran,17,Retail,Tier3,151,0.7404401102147625,2207413.4630774595,-0.1362538047231734,0.40069339624128336,1804,58,0.9591718736273847,598855.1092357549,226047,60,12.165603810463404,3,2,1
e865a793,Khurana-Rege,7,Manufacturing,Tier1,35,0.6335120154056799,2525036.428613617,0.12139768790267846,0.36941377671268955,3392,88,0.7028503187594839,1676080.3968561057,1448779,48,16.16327280834148,2,1,1
fade5d9f,"Warrior, Hari and Barad",1,Manufacturing,Tier1,134,0.38741831926845227,3502256.0178699982,0.5677721619298484,0.7060025103167543,4004,5,0.41098445849208626,1622821.0843886451,2272365,24,14.178131628269036,2,0,0
cbee6f48,Chand-Mammen,17,Manufacturing,Tier2,118,0.41934826525152596,1869699.0339340966,0.5205229776060852,0.588286706429078,1451,10,0.8896217504177558,1791195.8172570497,844371,48,13.459332129185254,4,0,1
0c41c286,Sekhon-Varkey,17,Manufacturing,Tier2,26,0.8965035886964063,4326235.861760837,-0.040361518244018235,0.8717900619218174,136,26,0.6861762197384745,969664.5947076435,2320846,12,15.408562448763334,1,0,0
6916bfe2,"Bhattacharyya, Shan and Dua",11,Technology,Tier2,61,0.9075377922174828,194942.85460232387,0.3798295061830441,0.180866824750255,3680,71,0.44501701452494113,1132530.6100499933,3544970,48,12.999868417079721,0,0,0
7b717d37,"Trivedi, Goswami and Ben",3,Retail,Tier2,88,0.7717289765025042,2226832.7653907896,0.5213177640914574,0.10377374479117339,2039,44,0.513634889722897,1543473.1212437728,4274129,12,13.885811414437827,3,0,0
93b6c0e8,Nadig-Anand,15,Technology,Tier1,15,0.7649525805952175,2579409.6574005936,-0.139073534282395,0.5311470087420158,4218,30,0.49127160413825705,486138.41090800194,3800199,36,20.49126179150182,4,1,0
1be011c0,"Parsa, Purohit and Arora",11,Services,Tier2,91,0.7183774896194652,3054809.579402326,0.43029564960293976,0.05092442474970657,4738,62,0.8117673197918285,1647956.2466524483,2552263,60,16.408580346255015,1,1,0
4d6cc4cd,Cheema-Raj,16,Manufacturing,Tier2,32,0.4420481199913917,1416555.966211023,-0.13210437309082346,0.758947048821469,2049,43,0.5796456957204869,44939.38485962079,1640805,12,22.029266362926116,0,1,1
f33ed9c8,Tella-Bhatnagar,9,Food,Tier1,140,0.5997754901819322,2166025.8563798848,-0.05671787411278939,0.5053755998165085,4439,40,0.47661431038686597,1597343.1787355368,3668937,36,23.202683985322007,1,1,1
70d5b670,Walla Ltd,1,Construction,Tier2,133,0.787126256024365,2448461.8635595804,-0.20117930914924587,0.4892590184521042,1463,46,0.9505892957415061,1554056.816226489,1979182,36,22.79219816740563,0,2,1
aa8a5602,Borah-Sahni,16,Construction,Tier2,64,0.676076590402337,3450204.3944819057,0.10707979907271348,0.3762463808517569,2027,68,0.9739186354094819,610542.1001867604,4408027,24,12.432521936023338,1,2,1
24f7d135,"Ram, Bail and Gupta",9,Technology,Tier2,199,0.3130062338385694,3879043.714442279,0.44331089426124115,0.38747645253388624,1953,78,0.4831455236601834,1458545.592740585,3633625,36,15.829731912161161,1,2,1
92fb7cfa,Batra-Kade,19,Technology,Tier1,86,0.9674897647040688,3702245.2703517466,0.12805213743551225,0.4380203104255902,1625,1,0.5381415119859247,435847.2921844745,1607268,60,16.793308835184522,3,2,0
2bde7869,Devan-Sarkar,12,Food,Tier3,155,0.8913712368005005,1740836.1088334473,-0.2765599903069025,0.06442910998342717,4776,14,0.7552724317638495,1156702.948931218,3681863,60,21.708956697914545,4,2,0
ac7a08fc,"Sethi, Behl and Krishnan",19,Manufacturing,Tier2,45,0.4823815098768165,4997280.088810219,-0.14822406777283004,0.12519120849458418,3818,19,0.49030470969908446,1404167.6820835008,3170977,60,17.164820365633165,2,1,1
353bb6c0,"Nigam, Talwar and Misra",9,Retail,Tier1,35,0.7315212546164073,4250893.293346538,0.1628618672813389,0.5045432180101134,2166,2,0.49515501574216714,1432250.7759811038,3250240,60,12.417090103863558,1,2,0
da6e5ca3,Shan-Rajagopalan,7,Services,Tier2,26,0.9462675686097313,1337115.6970675963,0.18318745557056015,0.18511003869782366,4406,38,0.6019456250424341,1966040.9186944962,2276253,24,16.9868562642049,3,1,1
3ac06882,Palla Ltd,14,Construction,Tier3,23,0.36720770847955597,1015773.7380804963,0.1769059035448698,0.7508863475122983,1762,73,0.9695021997208031,372191.267072871,1437711,48,9.186409660774045,2,1,0
f3feff19,"Jaggi, Sachdev and Dhar",19,Services,Tier2,141,0.6521206365576904,1604405.1903877829,-0.32299650749378406,0.2970366566040732,4723,89,0.9774653178137611,966789.27149221,4297400,12,21.429129242405587,4,0,0
4f7796c2,"Dhar, Raja and Amble",19,Retail,Tier3,131,0.619370118092406,2289107.0223482423,0.3536958926347542,0.13810967361439164,4155,9,0.905072949895222,1761408.0430359286,1430418,24,17.272990304303704,4,2,0
a0d320e3,"Chand, Boase and Srivastava",2,Technology,Tier1,29,0.5871435036984726,4261456.922682089,0.5094281989890066,0.2616889333131048,528,39,0.8174277507574303,1127410.0860793015,379629,24,18.60161674748971,1,2,1
51727d91,Sachdeva Ltd,9,Construction,Tier3,194,0.8849120262250474,3902893.2057829453,0.1105189477298999,0.37138840714020926,2486,12,0.8324040195140516,1754014.1605939395,2625288,12,11.614556514199066,0,1,1
0e8dabdf,"Bora, Jhaveri and Dyal",13,Services,Tier2,64,0.5664523026882201,4263668.311354087,0.31882928677186284,0.08178494773539526,4290,84,0.6817437058524405,873776.9670105476,3371258,12,17.151084391080357,4,1,0
d2d65863,Gulati and Sons,15,Technology,Tier1,156,0.3445643332687053,1396187.718806126,0.5140154920365512,0.17750797194769613,4489,43,0.7180927768933294,1592749.3280430273,3132178,48,16.724871800340303,3,0,0
3db9372a,Chawla Group,3,Retail,Tier2,164,0.34608641951501173,2987633.051136589,0.24262275494801588,0.34146207902976766,350,31,0.7806715960035928,1741398.1050369283,2992373,48,18.104279682475713,1,0,1
88a20fc1,Bhat-Ganguly,11,Services,Tier3,113,0.3299212245672263,1452082.8582730035,0.2743257244310511,0.3294324264287876,2317,72,0.8387719824967534,1694414.3457241186,2669755,60,21.635010794651798,4,1,1
32ec70eb,"Prabhakar, Mitra and Menon",14,Manufacturing,Tier3,134,0.586401795311826,589664.645561491,0.32140441338395453,0.7703480269038553,1703,29,0.4581077035063308,1744016.4386687914,3077979,48,20.350346138913523,1,1,0
c8c716fd,"Bansal, Ghose and Ganguly",8,Technology,Tier2,139,0.802884394388852,3436778.830199669,-0.13949754854593488,0.8089299277813877,145,0,0.534932205807733,446913.84624839464,3808478,48,16.97655334052842,0,1,1
8d7e0e4a,Nagi LLC,18,Retail,Tier1,166,0.44260572335136084,757837.878417422,0.1826778747168274,0.22407673922919497,4339,52,0.9777659147816073,883578.4199244591,618657,12,22.347747853749972,4,0,0
57c22676,"Dugal, Boase and Mistry",19,Services,Tier2,118,0.7525279643020846,3355103.920447034,0.44217511454445624,0.16154589552156262,1126,75,0.6010853592763473,357398.02340633486,4256466,36,14.05548439725168,1,2,0
474878e3,Nair-Dara,16,Manufacturing,Tier1,162,0.7809619304725929,3257423.3092817753,-0.10383726973924934,0.6207462358892765,2888,43,0.5610845264849218,369276.94311082177,1750031,60,16.134537711142315,3,0,0
0a9db0ed,Sha Group,2,Manufacturing,Tier1,67,0.47864148681091856,4060729.7998988843,0.4971704995968602,0.7741612001258883,1039,34,0.653146787274594,980776.3426239149,3931541,60,18.566227056597917,4,0,0
05ab1adb,Sandal Group,8,Retail,Tier2,108,0.7203903592424404,740795.2925896437,0.22038194976563197,0.9173507875017183,4278,87,0.5745524502599573,1920574.6318714167,666477,24,15.331883689855305,0,0,0
ec3215f0,Roy-Krishna,6,Food,Tier3,174,0.7794078380187931,3928226.7351186136,0.0231748514330562,0.05611665627186285,987,39,0.4547081155311131,1187903.4995392156,3781024,48,14.10198231260513,2,1,1
451c405b,"Mohanty, Jain and Bhattacharyya",12,Construction,Tier2,86,0.626629535961488,4996418.803433874,0.22318296140029292,0.422310302084124,2449,44,0.524776679142522,1709151.7422021043,3781278,48,10.24211090128877,2,0,1
2a4d5886,Dasgupta and Sons,15,Retail,Tier1,29,0.5357016180960665,4262660.120500215,0.0018599056890763466,0.710589050684947,3465,59,0.7840958785493999,1874996.1491002403,518792,12,18.356441905253035,1,2,0
56385d50,"Ramesh, Parmar and Sharma",8,Manufacturing,Tier2,60,0.7334060861020291,3771469.777821948,0.4380356018481746,0.795703368986919,2589,62,0.5339095342316397,182284.96413950188,893998,48,11.485398662293111,4,0,0
040c41d8,Pillai Ltd,4,Manufacturing,Tier3,54,0.9844929611296398,3327718.5057388027,0.08231858006759707,0.10605735381478801,4738,9,0.7886003180169012,332507.3404573005,1082542,24,10.642952132419495,4,2,0
